num_poste,nom_usuel,lat,lon,alti,aaaammjj,dhumec,qdhumec,pmerm,qpmerm,pmermin,qpmermin,inst,qinst,glot,qglot,dift,qdift,dirt,qdirt,infrart,qinfrart,uv,quv,uv_indicex,quv_indicex,sigma,qsigma,un,qun,hun,qhun,ux,qux,hux,qhux,um,qum,dhumi40,qdhumi40,dhumi80,qdhumi80,tsvm,qtsvm,etpmon,qetpmon,etpgrille,qetpgrille,ecoulementm,qecoulementm,hneigef,qhneigef,neigetotx,qneigetotx,neigetot06,qneigetot06,neig,qneig,brou,qbrou,orag,qorag,gresil,qgresil,grele,qgrele,rosee,qrosee,verglas,qverglas,solneige,qsolneige,gelee,qgelee,fumee,qfumee,brume,qbrume,eclair,qeclair,nb300,qnb300,ba300,qba300,tmermin,qtmermin,tmermax,qtmermax
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250328,,,1015.5,1,1014,1,429,9,2142,9,,,,,,,,,,,59,9,53,1,1050,9,90,1,241,9,72,1,0,9,415,9,23.8,9,5.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250329,,,1015.7,1,1014,1,398,9,1974,9,,,,,,,,,,,55,9,45,1,1524,9,91,1,636,9,72,1,0,9,379,9,23.6,9,5.2,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250330,,,1015,1,1013.6,1,263,9,1760,9,,,,,,,,,,,36,9,48,1,1222,9,88,1,824,9,70,1,0,9,199,9,23.1,9,6,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250401,,,1016.7,1,1015.3,1,385,9,1853,9,,,,,,,,,,,53,9,61,1,1353,9,88,1,1219,9,78,1,0,9,579,9,24.9,9,4.9,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250330,,,,,,,,,2677,9,,,,,,,,,,,,,51,1,1512,9,86,1,124,9,66,1,0,9,96,9,22.9,9,7.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250331,,,1015.5,1,1013.9,1,445,9,2123,9,,,,,,,,,,,61,9,52,1,1113,9,92,1,842,9,75,1,0,9,698,9,24.1,9,5.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250402,,,1016.8,1,1015.1,1,526,9,2240,9,,,,,,,,,,,72,9,55,1,1302,9,93,1,424,9,73,1,0,9,543,9,24.1,9,5.8,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250328,,,,,,,,,2434,9,,,,,,,,,,,,,45,1,1036,9,82,1,206,9,69,1,0,9,54,9,23.8,1,6.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250403,,,1017.5,1,1016.1,1,583,9,2440,9,,,,,,,,,,,80,9,48,1,1139,9,88,1,1,9,67,1,0,9,297,9,22.4,9,6.9,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250329,,,,,,,,,2418,9,,,,,,,,,,,,,51,1,1512,9,92,1,1954,9,72,1,0,9,408,9,23.9,1,6.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250327,,,,,,,,,2460,9,,,,,,,,,,,,,53,1,1336,9,90,1,412,9,73,1,0,9,468,9,24.7,1,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250324,,,,,,,,,2490,9,,,,,,,,,,,,,52,1,1306,9,87,1,6,9,69,1,0,9,126,9,24.3,1,6.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250404,,,1018.3,1,1017,1,437,9,2152,9,,,,,,,,,,,60,9,57,1,1100,9,93,1,535,9,76,1,0,9,682,9,24.4,9,5.2,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250405,,,1017.8,1,1016,1,308,9,1755,9,,,,,,,,,,,42,9,55,1,1308,9,95,1,2059,9,84,1,0,9,1016,9,25.2,9,4.2,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250406,,,1016.2,1,1014.2,1,473,9,2091,9,,,,,,,,,,,64,9,54,1,1520,9,97,1,648,9,77,1,0,9,597,9,24,9,4.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250407,,,1015,1,1013.6,1,530,9,2164,9,,,,,,,,,,,72,9,51,1,1102,9,97,1,643,9,72,1,0,9,513,9,23.2,9,5.1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250406,,,,,,,,,2619,9,,,,,,,,,,,,,55,1,1500,9,94,1,136,9,72,1,0,9,342,9,23.7,9,5.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250408,,,1015.2,1,1013.6,1,455,9,2218,9,,,,,,,,,,,62,9,56,1,1411,9,92,1,654,9,74,1,0,9,408,9,24.9,9,5.1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250409,,,1016.5,1,1015,1,192,9,1571,9,,,,,,,,,,,26,9,62,1,1155,9,94,1,557,9,81,1,0,9,915,9,26.9,9,4.3,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250404,,,,,,,,,2214,9,,,,,,,,,,,,,58,1,1412,9,91,1,36,9,76,1,0,9,624,9,24.2,1,5.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250410,,,1016,1,1014.1,1,451,9,2247,9,,,,,,,,,,,61,9,57,1,1511,9,91,1,431,9,76,1,0,9,706,9,26.7,9,5.6,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250405,,,,,,,,,1982,9,,,,,,,,,,,,,62,1,1330,9,93,1,2342,9,82,1,0,9,828,9,25.4,1,4.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250403,,,,,,,,,2708,9,,,,,,,,,,,,,48,1,1130,9,89,1,2354,9,66,1,0,9,72,9,22.3,1,7.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250331,,,,,,,,,2444,9,,,,,,,,,,,,,53,1,1436,9,90,1,218,9,73,1,0,9,402,9,23.9,1,6.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250407,,,,,,,,,2560,9,,,,,,,,,,,,,51,1,1448,9,89,1,2130,9,69,1,0,9,246,9,22.9,1,6.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250401,,,,,,,,,2126,9,,,,,,,,,,,,,62,1,1512,9,94,1,1642,9,77,1,0,9,402,9,24.7,1,5.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250402,,,,,,,,,2576,9,,,,,,,,,,,,,55,1,1112,9,93,1,424,9,73,1,0,9,444,9,24.3,1,5.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250411,,,1015,1,1013.5,1,223,9,1648,9,,,,,,,,,,,30,9,61,1,1425,9,94,1,413,9,81,1,0,9,951,9,27.4,9,4.3,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250412,,,1014.6,1,1012.9,1,525,9,2343,9,,,,,,,,,,,71,9,58,1,1259,9,90,1,121,9,75,1,0,9,551,9,25.6,9,6.1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250413,,,1015,1,1013.2,1,599,9,2495,9,,,,,,,,,,,81,9,50,1,1602,9,92,1,457,9,76,1,0,9,706,9,25.3,9,5.8,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250414,,,1016.1,1,1014.7,1,305,9,1886,9,,,,,,,,,,,41,9,56,1,1327,9,95,1,500,9,81,1,0,9,881,9,26.1,9,4.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250415,,,1015.3,1,1013.8,1,581,9,2474,9,,,,,,,,,,,78,9,54,1,1218,9,94,1,542,9,75,1,0,9,540,9,25.4,9,5.8,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250416,,,1014.9,1,1012.9,1,385,9,2176,9,,,,,,,,,,,52,9,55,1,1142,9,92,1,747,9,75,1,0,9,566,9,25.2,9,5.8,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250411,,,,,,,,,1756,9,,,,,,,,,,,,,64,1,948,9,95,1,706,9,86,1,0,9,1002,9,27.9,1,3.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250413,,,,,,,,,1944,9,,,,,,,,,,,,,57,1,1342,9,93,1,2354,9,77,1,0,9,756,9,25.6,1,4.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250409,,,,,,,,,1566,9,,,,,,,,,,,,,68,1,1548,9,94,1,648,9,83,1,0,9,1014,9,26.9,1,3.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250417,,,1014.9,1,1013.3,1,527,9,2360,9,,,,,,,,,,,71,9,57,1,1114,9,92,1,436,9,75,1,0,9,397,9,26.2,9,6.1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250416,,,,,,,,,1942,9,,,,,,,,,,,,,57,1,1012,9,86,1,130,9,73,1,0,9,312,9,24.9,1,5.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250410,,,,,,,,,2128,9,,,,,,,,,,,,,57,1,1212,9,89,1,224,9,78,1,0,9,834,9,27.1,1,5.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250412,,,,,,,,,2616,9,,,,,,,,,,,,,63,1,1424,9,91,1,6,9,77,1,0,9,636,9,25.9,1,5.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250408,,,,,,,,,2228,9,,,,,,,,,,,,,50,1,1254,9,91,1,2354,9,74,1,0,9,546,9,24.7,1,5.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250418,,,1014.9,1,1013.3,1,323,9,1999,9,,,,,,,,,,,43,9,64,1,1429,9,95,1,918,9,78,1,0,9,757,9,27.2,9,5.2,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250419,,,1014.9,1,1013.6,1,236,9,1461,9,,,,,,,,,,,32,9,58,1,1219,9,96,1,632,9,78,1,0,9,715,9,27,9,4.1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250420,,,1013.5,1,1011.8,1,253,9,1607,9,,,,,,,,,,,34,9,60,1,927,9,97,1,2312,9,87,1,0,9,1130,9,27.1,9,3.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250421,,,1011.2,1,1009.5,1,130,9,1080,9,,,,,,,,,,,17,9,66,1,1642,9,96,1,605,9,82,1,0,9,705,9,25.2,9,2.7,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250422,,,1011.1,1,1009.9,1,318,9,1907,9,,,,,,,,,,,42,9,55,1,1201,9,96,1,627,9,75,1,0,9,581,9,22.3,9,4.2,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250423,,,1012.3,1,1010.8,1,104,9,1234,9,,,,,,,,,,,14,9,60,1,1129,9,96,1,2358,9,81,1,0,9,793,9,25.9,9,2.8,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250424,,,1012.7,1,1011,1,219,9,1509,9,,,,,,,,,,,29,9,71,1,936,9,96,1,7,9,87,1,0,9,1142,9,28.2,9,3.6,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,1,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250425,,,1012.8,1,1011.2,1,40,9,1120,9,,,,,,,,,,,5,9,63,1,1033,9,96,1,615,9,85,1,0,9,953,9,28.4,9,2.9,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250426,,,1013.2,1,1011.4,1,92,9,1384,9,,,,,,,,,,,12,9,61,1,1552,9,95,1,329,9,81,1,0,9,802,9,27.7,9,3.9,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250415,,,,,,,,,2672,9,,,,,,,,,,,,,59,1,1412,9,93,1,100,9,73,1,0,9,396,9,25.3,1,6.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250422,,,,,,,,,1790,9,,,,,,,,,,,,,47,1,1230,9,87,1,700,9,71,1,0,9,516,9,21.3,1,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250427,,,1014,1,1012.6,1,288,9,1605,9,,,,,,,,,,,38,9,61,1,1614,9,88,1,100,9,79,1,0,9,774,9,27.4,9,4.6,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250417,,,,,,,,,1796,9,,,,,,,,,,,,,53,1,1054,9,93,1,506,9,77,1,0,9,660,9,26,1,4.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250418,,,,,,,,,1778,9,,,,,,,,,,,,,59,1,1424,9,91,1,618,9,81,1,0,9,816,9,27.1,1,3.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250414,,,,,,,,,2452,9,,,,,,,,,,,,,53,1,1148,9,97,1,730,9,80,1,0,9,816,9,26.1,1,5.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250420,,,,,,,,,1834,9,,,,,,,,,,,,,53,1,1136,9,95,1,654,9,79,1,0,9,774,9,26.3,1,4.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250419,,,,,,,,,2780,9,,,,,,,,,,,,,55,1,1236,9,94,1,630,9,77,1,0,9,750,9,26.4,1,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250423,,,,,,,,,1258,9,,,,,,,,,,,,,59,1,1148,9,94,1,2354,9,79,1,0,9,702,9,25,1,2.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250421,,,,,,,,,1196,9,,,,,,,,,,,,,57,1,1348,9,94,1,642,9,77,1,0,9,492,9,24.1,1,3.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250428,,,1014.3,1,1013,1,258,9,1903,9,,,,,,,,,,,34,9,64,1,1158,9,95,1,344,9,84,1,0,9,1002,9,27.8,9,4.8,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250429,,,1012.9,1,1011.2,1,345,9,2027,9,,,,,,,,,,,46,9,60,1,1307,9,96,1,611,9,82,1,0,9,888,9,28.2,9,4.7,9,,,,,,,,,,,,,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250430,,,1012.3,1,1010.7,1,341,9,1869,9,,,,,,,,,,,45,9,60,1,1544,9,95,1,342,9,80,1,0,9,750,9,28,9,4.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250427,,,,,,,,,1834,9,,,,,,,,,,,,,64,1,1518,9,90,1,148,9,78,1,0,9,636,9,27.4,1,4.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250426,,,,,,,,,1374,9,,,,,,,,,,,,,67,1,1400,9,94,1,300,9,83,1,0,9,894,9,27.8,1,3.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250425,,,,,,,,,906,9,,,,,,,,,,,,,69,1,1124,9,97,1,748,9,91,1,0,9,1278,9,28.5,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250501,,,1012.8,1,1011.7,1,114,9,1398,9,,,,,,,,,,,15,9,65,1,1653,9,94,1,437,9,82,1,0,9,900,9,28.8,9,3.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250424,,,,,,,,,1352,9,,,,,,,,,,,,,68,1,924,9,97,1,700,9,90,1,0,9,1182,9,28.4,1,2.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250502,,,1013.2,1,1012.1,1,245,9,1498,9,,,,,,,,,,,32,9,70,1,916,9,95,1,411,9,87,1,0,9,1098,9,29,9,3.4,9,,,,,,,,,,,0,9,0,9,1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250503,,,1013.2,1,1012,1,306,9,1534,9,,,,,,,,,,,40,9,71,1,932,9,98,1,528,9,90,1,0,9,1255,9,29.1,9,3.2,9,,,,,,,,,,,0,9,0,9,1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250504,,,1013.4,1,1012.1,1,251,9,1676,9,,,,,,,,,,,33,9,63,1,1336,9,98,1,235,9,91,1,0,9,1242,9,28.8,9,3.8,9,,,,,,,,,,,0,9,0,9,1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250505,,,1013.7,1,1012.4,1,139,9,1101,9,,,,,,,,,,,18,9,76,1,1121,9,99,1,630,9,92,1,0,9,1407,9,28.8,9,2.2,9,,,,,,,,,,,0,9,1,9,,,,,,,,,,,,,0,9,0,9,1,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250506,,,1013.3,1,1011.6,1,291,9,1467,9,,,,,,,,,,,38,9,65,1,1552,9,98,1,56,9,88,1,0,9,1099,9,28.9,9,3.1,9,,,,,,,,,,,0,9,0,9,1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250507,,,1013.3,1,1011.8,1,210,9,1663,9,,,,,,,,,,,28,9,71,1,1258,9,97,1,249,9,89,1,0,9,1032,9,28.7,9,3.6,9,,,,,,,,,,,0,9,0,9,1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250508,,,1014,1,1012.2,1,467,9,2297,9,,,,,,,,,,,61,9,62,1,1328,9,99,1,641,9,84,1,0,9,885,9,28.4,9,4.8,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250509,,,1014.7,1,1013.3,1,540,9,2525,9,,,,,,,,,,,71,9,61,1,1303,9,97,1,614,9,81,1,0,9,777,9,29,9,5.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250510,,,1016.7,1,1014.8,1,460,9,2222,9,,,,,,,,,,,60,9,66,1,1508,9,94,1,141,9,83,1,0,9,902,9,29.9,9,5.2,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250511,,,1017.2,1,1015.5,1,423,9,1930,9,,,,,,,,,,,55,9,65,1,1627,9,93,1,240,9,81,1,0,9,816,9,29.1,9,5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250507,,,,,,,,,1526,9,,,,,,,,,,,,,63,1,1230,9,98,1,2354,9,88,1,0,9,1116,9,28.4,1,3.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250503,,,,,,,,,1662,9,,,,,,,,,,,,,67,1,1418,9,95,1,18,9,86,1,0,9,1050,9,28.5,9,3.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250512,,,1016.4,1,1014.3,1,443,9,2401,9,,,,,,,,,,,58,9,53,1,1321,9,95,1,742,9,78,1,0,9,855,9,27.1,9,6,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250506,,,,,,,,,1650,9,,,,,,,,,,,,,72,1,1506,9,98,1,742,9,92,1,0,9,1248,9,29,1,3.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250430,,,,,,,,,1320,9,,,,,,,,,,,,,66,1,1112,9,96,1,630,9,88,1,0,9,1188,9,28.8,1,2.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250428,,,,,,,,,1310,9,,,,,,,,,,,,,66,1,930,9,96,1,2354,9,85,1,0,9,1170,9,27.5,1,3.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250511,,,,,,,,,2634,9,,,,,,,,,,,,,66,1,1518,9,92,1,230,9,78,1,0,9,678,9,29.1,9,6.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250501,,,,,,,,,1308,9,,,,,,,,,,,,,67,1,1236,9,96,1,706,9,87,1,0,9,1062,9,29,1,2.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
